thumb href,tagItemTitle href,tagItemTitle,genericItemIntroText,specialty_codes href,specialty_codes,specialty_codes href (2),specialty_codes (2),specialty_codes href (3),specialty_codes (3),specialty_codes href (4),specialty_codes (4),specialty_codes href (5),specialty_codes (5),specialty_codes href (6),specialty_codes (6),genericItemIntroText (2),specialty_codes href (7),specialty_codes (7),specialty_codes href (8),specialty_codes (8),specialty_codes href (9),specialty_codes (9),genericItemIntroText (3),genericItemIntroText (4),specialty_codes href (10),specialty_codes (10),specialty_codes href (11),specialty_codes (11),specialty_codes href (12),specialty_codes (12),specialty_codes href (13),specialty_codes (13),genericItemIntroText (5),genericItemIntroText (6),genericItemIntroText (7)
https://www.ovations.com.au/speakers/george-casey,https://www.ovations.com.au/speakers/george-casey,George Casey,,https://www.ovations.com.au/speakers/after-dinner,AFTER DINNER,https://www.ovations.com.au/speakers/leadership,LEADERSHIP,https://www.ovations.com.au/speakers/teambuilding,TEAMBUILDING,,,,,,,"General Casey's father has commanded the first Cavalry Division during the Vietnam War and was killed in 1970 in a helicopter crash. In the same year, George Casey graduated from Georgetown University and joined the army. He rapidly rose through the ranks, relinquishing active field work to take up senior staff positions in the Pentagon. He initially served as Director of Strategic Plans and Polic ...",,,,,,,,,,,,,,,,,,,
https://www.ovations.com.au/speakers/geraldine-cox,https://www.ovations.com.au/speakers/geraldine-cox,Geraldine Cox,,https://www.ovations.com.au/speaker-filter-search-results/speakers/Adversity,ADVERSITY,https://www.ovations.com.au/speakers/after-dinner,AFTER DINNER,https://www.ovations.com.au/speaker-filter-search-results/speakers/Social%20Responsibility,SOCIAL RESPONSIBILITY,,,,,,,"With the assistance of a Sydney couple and a grant from the Chase Foundation, Geraldine co-founded the Australia Cambodia Foundation. While the Foundation was becoming established, Geraldine earned a living working with then First Prime Minister, Prince Ranariddth, but following the coup she was left without a job. On the positive side however, it meant that she was able to spend more time on Foun ...",,,,,,,,,,,,,,,,,,,
https://www.ovations.com.au/speakers/david-boden,https://www.ovations.com.au/speakers/david-boden,David Boden,,https://www.ovations.com.au/speakers/marketing,MARKETING,https://www.ovations.com.au/speakers/retail,RETAIL,,,,,,,,,"A retail and consumer industry professional David Boden ran an Indonesian consumer group and then switched into consumer goods and IT consulting after moving to Singapore for Deloitte Consulting and for Accenture. Consulting led to IT with progressive roles at Oracle, HP and now Microsoft. ...",,,,,,,,,,,,,,,,,,,
https://www.ovations.com.au/speakers/joel-cresey,https://www.ovations.com.au/speakers/joel-cresey,Joel Cresey,,https://www.ovations.com.au/speakers/comedy,COMEDY,https://www.ovations.com.au/speakers/master-of-ceremonies,MASTER OF CEREMONIES,,,,,,,,,"Joel Creasey's life is like a Broadway show. And every good blockbuster has bundles of conflict - something Joel can't seem to avoid. At age 16, Joel Creasey rigged an election ensuring he was elected Drama Captain of his high school. Ever since, that title seems to have stuck, literally. At just 22, he's been dumped, fired and beaten up. Luckily Joel is armed to face all this with his two greates ...",,,,,,,,,,,,,,,,,,,
https://www.ovations.com.au/speakers/roy-larke,https://www.ovations.com.au/speakers/roy-larke,Roy Larke,,https://www.ovations.com.au/speakers/education,EDUCATION,https://www.ovations.com.au/speakers/marketing,MARKETING,https://www.ovations.com.au/speakers/retail,RETAIL,,,,,,,"Roy Larke has more than 20 years of experience working in Japan both as an academic and consultant. Currently, Mr. Larke is based in Tokyo, working as Professor of International Marketing and Japanese Business at Rikkyo University. Rikkyo is the eighth ranked private university in the country, but the recently opened College of Business ranked third in its first year. He is also a leading retail a ...",,,,,,,,,,,,,,,,,,,
https://www.ovations.com.au/speakers/terry-leahy,https://www.ovations.com.au/speakers/terry-leahy,Terry Leahy,,https://www.ovations.com.au/speakers/change,CHANGE,https://www.ovations.com.au/speakers/customer-service,CUSTOMER SERVICE / LOYALTY,https://www.ovations.com.au/speakers/innovation-technology-social-media,INNOVATION / TECHNOLOGY,https://www.ovations.com.au/speakers/leadership,LEADERSHIP,https://www.ovations.com.au/speakers/marketing,MARKETING,https://www.ovations.com.au/speakers/motivation-inspiration,MOTIVATION / INSPIRATION,"As the recently retired CEO of Tesco, Sir Terry Leahy is one of the most admired business leaders in the world. Knighted for his services to food retailing, he is well known for successfully turning around Tesco to become the largest chain in Britain, transforming the country's supermarket industry and disrupting the businesses of its competitors. Experts credit Leahy's success to his hands-on sty ...",https://www.ovations.com.au/speakers/retail,RETAIL,https://www.ovations.com.au/speakers/teambuilding,TEAMBUILDING,,,,,,,,,,,,,,,
https://www.ovations.com.au/speakers/paul-mcinerny,https://www.ovations.com.au/speakers/paul-mcinerny,Paul McInerny,,https://www.ovations.com.au/speakers/ceo-entrepreneur,CEOS / ENTREPRENEURS,https://www.ovations.com.au/speakers/customer-service,CUSTOMER SERVICE / LOYALTY,https://www.ovations.com.au/speakers/marketing,MARKETING,https://www.ovations.com.au/speakers/retail,RETAIL,https://www.ovations.com.au/speakers/sales,SALES,,,"Principal and Leader of the Asia Pacific Marketing & Sales Practice @ McKinsey and Company, Tokyo. Since joining McKinsey in 2002 Paul McInerny has served retail, apparel, consumer packaged goods, consumer electronics, telecom and media clients across Asia Pacific on a broad range of topics including marketing, CRM, format development, multichannel strategy, pricing and consumer insight driven pro ...",,,,,,,,,,,,,,,,,,,
https://www.ovations.com.au/speakers/greg-page,https://www.ovations.com.au/speakers/greg-page,Greg Page,"Greg Page, better known as the Original Yellow Wiggle, spent 17 years performing with and steering the incredible entertainment phenomenon, The Wiggles, on its path to international success. Hear the stories about how 4 Aussie mates came up with an innovative idea and took it to the world! With over 23 million DVD's sold worldwide, more than 7,000 live performances and more than 3 million concer ...",https://www.ovations.com.au/speakers/after-dinner,AFTER DINNER,https://www.ovations.com.au/speakers/celebrity,CELEBRITY,https://www.ovations.com.au/speakers/change,CHANGE,https://www.ovations.com.au/speakers/motivation-inspiration,MOTIVATION / INSPIRATION,https://www.ovations.com.au/speakers/teambuilding,TEAMBUILDING,,,,,,,,,,,,,,,,,,,,,,
https://www.ovations.com.au/speakers/tyler-hamilton,https://www.ovations.com.au/speakers/tyler-hamilton,Tyler Hamilton,,https://www.ovations.com.au/speakers/after-dinner,AFTER DINNER,https://www.ovations.com.au/speaker-filter-search-results/speakers/Olympics,OLYMPICS,https://www.ovations.com.au/speakers/sport,SPORT,,,,,,,"Tyler Hamilton was once one of the world's top-ranked cyclists. He started his career with the US Postal Service team in the 1990s and quickly rose to become Lance Armstrong's most trusted lieutenant, and a member of his inner circle. For the first three of Armstrong's record seven Tour de France victories, Hamilton was by Armstrong's side. But just weeks after Hamilton reached his own personal ...",,,,,,,,,,,,,,,,,,,
https://www.ovations.com.au/speakers/ruby-wax,https://www.ovations.com.au/speakers/ruby-wax,Ruby Wax,,https://www.ovations.com.au/speakers/after-dinner,AFTER DINNER,https://www.ovations.com.au/speakers/celebrity,CELEBRITY,https://www.ovations.com.au/speakers/comedy,COMEDY,https://www.ovations.com.au/speakers/communication,COMMUNICATION,,,,,"Ruby began her career with the Royal Shakespeare Company before developing her own brand of highly amusing 'attitude TV'. Ruby has contributed, written and edited numerous scripts for TV shows including Absolutely Fabulous. With her outrageous show, Ruby Wax Meets, she broke all the rules and conventions and created some of TV's most memorable moments. After three decades working on stage, TV and ...",,,,,,,,,,,,,,,,,,,
https://www.ovations.com.au/speakers/david-handley,https://www.ovations.com.au/speakers/david-handley,David Handley,,https://www.ovations.com.au/speakers/after-dinner,AFTER DINNER,https://www.ovations.com.au/speaker-filter-search-results/speakers/Creative%20Thinking,CREATIVE THINKING,https://www.ovations.com.au/speakers/entertainment,ENTERTAINMENT,https://www.ovations.com.au/speakers/motivation-inspiration,MOTIVATION / INSPIRATION,,,,,"At 31 and with just $100 in the bank and no experience in major events production David Handley created Sculpture by the Sea on Bondi's iconic cliff-top walk to become one of the largest and most popular free to the public art events in the world. In its first year, with a $400 marketing budget and a team of volunteers the then a one day event attracted an incredible 25,000 visitors. Just a few y ...",,,,,,,,,,,,,,,,,,,
https://www.ovations.com.au/speakers/willie-jolley,https://www.ovations.com.au/speakers/willie-jolley,Willie Jolley,,https://www.ovations.com.au/speakers/motivation-inspiration,MOTIVATION / INSPIRATION,https://www.ovations.com.au/speaker-filter-search-results/speakers/Personal%20Development,PERSONAL DEVELOPMENT,,,,,,,,,"Willie Jolley has been described simultaneously as a world-class, award-winning speaker, best-selling author and media personality. No matter the venue, from television or radio, to corporate audiences like Wal-mart, Ford, GM, Comcast, Verizon or Marriott, to television and radio audiences around the world, Willie Jolley keeps it moving with high energy and enthusiasm, as he delivers nuggets on ho ...",,,,,,,,,,,,,,,,,,,
https://www.ovations.com.au/speakers/brett-kelly,https://www.ovations.com.au/speakers/brett-kelly,Brett Kelly,,https://www.ovations.com.au/speakers/ceo-entrepreneur,CEOS / ENTREPRENEURS,https://www.ovations.com.au/speakers/change,CHANGE,https://www.ovations.com.au/speakers/economics-business,ECONOMICS / BUSINESS,https://www.ovations.com.au/speakers/motivation-inspiration,MOTIVATION / INSPIRATION,,,,,"Brett and his team have built Kelly+Partners from scratch to be the 38th largest Accounting Firm in Australia, with a focus on assisting business owners to succeed financially. Along the way the firm has picked up various accolades including the Business Fitness Australia's Most Efficient Accounting Firm, BRW 4th Fastest Growing Accounting Firm, and the BRW Fastest Growing Accounting Firm. With m ...",,,,,,,,,,,,,,,,,,,
https://www.ovations.com.au/speakers/alex-sion,https://www.ovations.com.au/speakers/alex-sion,Alex Sion,"With over 20 years of experience in business, technology and marketing strategy for financial services firms, Alex Sion is poised to become one of the industry's greatest disruptors.",https://www.ovations.com.au/speakers/economics-business,ECONOMICS / BUSINESS,https://www.ovations.com.au/speaker-filter-search-results/speakers/Generations,GENERATIONS,https://www.ovations.com.au/speakers/innovation-technology-social-media,INNOVATION / TECHNOLOGY,https://www.ovations.com.au/speakers/retail,RETAIL,,,,,,,,,,,,,,,,,,,,,,,,
https://www.ovations.com.au/speakers/chris-skinner,https://www.ovations.com.au/speakers/chris-skinner,Chris Skinner,"Chris Skinner is a world-renowned strategist and author recognized for his expertise in business, technology, and finance. His prolific writing includes over twenty best-selling books on digital banking and technology's impact on humanity. As a seasoned speaker, he offers incisive keynotes, moderations, and chairing, with a focus on how emerging technologies and financial innovations are shaping the world. Not just a theoretician, Skinner identifies as a commercial strategist who crafts future-oriented strategies to drive profitability. However, his vision extends beyond monetary gains; as a father, he is driven by the goal of leveraging technology and finance to ensure a secure, better future for his children. His expertise and insights have made him a reliable advisor to businesses worldwide.",https://www.ovations.com.au/speakers/economics-business,ECONOMICS / BUSINESS,https://www.ovations.com.au/speakers/future-trends,FUTURE / TRENDS,https://www.ovations.com.au/speakers/innovation-technology-social-media,INNOVATION / TECHNOLOGY,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.ovations.com.au/speakers/andrew-winston,https://www.ovations.com.au/speakers/andrew-winston,Andrew Winston,,https://www.ovations.com.au/speakers/economics-business,ECONOMICS / BUSINESS,https://www.ovations.com.au/speaker-filter-search-results/speakers/Environment%20/%20Sustainability,ENVIRONMENT / SUSTAINABILITY,https://www.ovations.com.au/speaker-filter-search-results/speakers/Social%20Responsibility,SOCIAL RESPONSIBILITY,,,,,,,"Andrew Winston is a highly respected and dynamic speaker, reaching audiences of thousands and acting as a practical evangelist on how to navigate and profit from the world's biggest environmental and social challenges. A globally recognised writer and adviser on sustainable business - Andrew has advised some of the world's leading companies, including Bank of America, Bayer, Boeing, Bridgestone, H ...",,,,,,,,,,,,,,,,,,,
https://www.ovations.com.au/speakers/peter-diamandis,https://www.ovations.com.au/speakers/peter-diamandis,Peter Diamandis,,https://www.ovations.com.au/speakers/ceo-entrepreneur,CEOS / ENTREPRENEURS,https://www.ovations.com.au/speakers/future-trends,FUTURE / TRENDS,https://www.ovations.com.au/speakers/innovation-technology-social-media,INNOVATION / TECHNOLOGY,,,,,,,"Peter Diamandis is focused on driving breakthroughs in products, companies and industries. He is passionate about solving some of the world's grand challenges. If you're interested in driving and incentivizing breakthrough thinking within your company or industry; or if you're interested getting experts around the world motivated to solve your insolvable problems, you need to create the proper inc ...",,,,,,,,,,,,,,,,,,,
https://www.ovations.com.au/speakers/gary-vaynerchuk,https://www.ovations.com.au/speakers/gary-vaynerchuk,Gary Vaynerchuk,"Gary Vaynerchuk is a serial entrepreneur and serves as the Chairman of VaynerX and the CEO of VaynerMedia. Gary is considered one of the leading global minds on what’s next in culture, relevance and the internet. Known as “GaryVee” he is described as one of the most forward thinkers in business.",https://www.ovations.com.au/speakers/ceo-entrepreneur,CEOS / ENTREPRENEURS,https://www.ovations.com.au/speakers/customer-service,CUSTOMER SERVICE / LOYALTY,https://www.ovations.com.au/speakers/innovation-technology-social-media,INNOVATION / TECHNOLOGY,https://www.ovations.com.au/speakers/leadership,LEADERSHIP,https://www.ovations.com.au/speaker-filter-search-results/speakers/Social%20Media,SOCIAL MEDIA,,,,,,,,,,,,,,,,,,,,,,
https://www.ovations.com.au/speakers/michelle-bridges,https://www.ovations.com.au/speakers/michelle-bridges,Michelle Bridges,,https://www.ovations.com.au/speakers/celebrity,CELEBRITY,https://www.ovations.com.au/speakers/health-lifestyle,HEALTH AND WELLNESS,https://www.ovations.com.au/speakers/motivation-inspiration,MOTIVATION / INSPIRATION,,,,,,,"In today's weight conscious society where childhood obesity, meal replacements and lap band surgery dominate the social conversation, the uncluttered message delivered by Michelle Bridges comes as a welcome relief. Best known as the straight talking red team trainer of Channel Ten's ratings heavyweight The Biggest Loser, Michelle mixes her tough love message with a heart warming compassion and und ...",,,,,,,,,,,,,,,,,,,
https://www.ovations.com.au/speakers/david-c-m-carter,https://www.ovations.com.au/speakers/david-c-m-carter,David C. M. Carter,,https://www.ovations.com.au/speakers/leadership,LEADERSHIP,https://www.ovations.com.au/speakers/motivation-inspiration,MOTIVATION / INSPIRATION,https://www.ovations.com.au/speaker-filter-search-results/speakers/Personal%20Development,PERSONAL DEVELOPMENT,,,,,,,"For the past 15 years, David has mentored some of the world's leading business people and leaders. He has helped them with breakthroughs in both their personal and professional lives, which allow them to reach ever-higher measures of success, wealth and fulfilment. David's extensive personal experiences in business have equipped him with both business and life experience and expertise which make h ...",,,,,,,,,,,,,,,,,,,
https://www.ovations.com.au/speakers/leigh-radford,https://www.ovations.com.au/speakers/leigh-radford,Leigh Radford,,https://www.ovations.com.au/speakers/celebrity,CELEBRITY,https://www.ovations.com.au/speakers/economics-business,ECONOMICS / BUSINESS,https://www.ovations.com.au/speaker-filter-search-results/speakers/Environment%20/%20Sustainability,ENVIRONMENT / SUSTAINABILITY,https://www.ovations.com.au/speakers/facilitation,FACILITATION / MODERATOR,https://www.ovations.com.au/speakers/master-of-ceremonies,MASTER OF CEREMONIES,,,"Leigh Radford is the current National Editor of ABC Rural. Leigh joined the Australian Broadcasting Corporation (ABC) as a trainee rural reporter, serving at regional stations in Victoria and South Australia. He has worked at ABC regional stations in Horsham, Sale and Port Pirie and was the Executive Producer of ABC Rural programs in South Australia. For almost 15 years Leigh was the voice of t ...",,,,,,,,,,,,,,,,,,,
https://www.ovations.com.au/speakers/kerry-armstrong,https://www.ovations.com.au/speakers/kerry-armstrong,Kerry Armstrong,"Kerry Armstrong is one of Australia's most renowned film, television, and stage actors. Born in Melbourne, Kerry landed her first television role at just 15 in the series Marion before appearing in The Sullivans and Bruce Beresford's AFI award-winning feature film The Getting of Wisdom. Her big break was being cast as Lynne Walker in the initial 44 episodes of Prisoner. Kerry moved to New York ...",https://www.ovations.com.au/speakers/celebrity,CELEBRITY,https://www.ovations.com.au/speakers/health-lifestyle,HEALTH AND WELLNESS,https://www.ovations.com.au/speaker-filter-search-results/speakers/Personal%20Development,PERSONAL DEVELOPMENT,https://www.ovations.com.au/speakers/master-of-ceremonies,MASTER OF CEREMONIES,https://www.ovations.com.au/speakers/motivation-inspiration,MOTIVATION / INSPIRATION,,,,,,,,,,,,,,,,,,,,,,
https://www.ovations.com.au/speakers/chad-hurley,https://www.ovations.com.au/speakers/chad-hurley,Chad Hurley,,https://www.ovations.com.au/speakers/ceo-entrepreneur,CEOS / ENTREPRENEURS,https://www.ovations.com.au/speakers/economics-business,ECONOMICS / BUSINESS,https://www.ovations.com.au/speakers/leadership,LEADERSHIP,https://www.ovations.com.au/speaker-filter-search-results/speakers/Social%20Media,SOCIAL MEDIA,,,,,"In an era when 'game-changer', status quo disrupter', and 'new standard' are tossed around regularly, there are only a small handful of brands and technologies that serve as the indisputable, iconic personifications of those monikers. YouTube is one such entity. Serving as a website, a brand, and a verb, YouTube is the world's largest and most popular video sharing site and the third most visited ...",,,,,,,,,,,,,,,,,,,
https://www.ovations.com.au/speakers/sam-mccool,https://www.ovations.com.au/speakers/sam-mccool,Sam McCool,"World-class emcee, comedian, keynote speaker and entrepreneur. He is also distinguished debater, voiceover artist and expert in specifically tailored event hoaxes.",https://www.ovations.com.au/speakers/after-dinner,AFTER DINNER,https://www.ovations.com.au/speakers/comedy,COMEDY,https://www.ovations.com.au/speakers/master-of-ceremonies,MASTER OF CEREMONIES,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.ovations.com.au/speakers/blue-man-group,https://www.ovations.com.au/speakers/blue-man-group,Blue Man Group,,https://www.ovations.com.au/speakers/after-dinner,AFTER DINNER,https://www.ovations.com.au/speakers/comedy,COMEDY,https://www.ovations.com.au/speakers/entertainment,ENTERTAINMENT,,,,,,,"BLUE MAN GROUP is best known for their wildly popular theatrical shows and concerts which combine music, comedy and multimedia theatrics to produce a totally unique form of entertainment. The blissful party atmosphere created at their live events has become the trademark of a BLUE MAN GROUP experience. ...",,,,,,,,,,,,,,,,,,,
https://www.ovations.com.au/speakers/matthew-hoggard,https://www.ovations.com.au/speakers/matthew-hoggard,Matthew Hoggard,,https://www.ovations.com.au/speakers/celebrity,CELEBRITY,https://www.ovations.com.au/speakers/sport,SPORT,,,,,,,,,"Matthew Hoggard MBE is one of the most successful international cricketers to have played for England. He currently plays for and captains, Leicestershire County Cricket Club where, after leaving his home county of Yorkshire, he has had a successful period. He was a vital member of the inspirational England side that won the epic 2005 Ashes series and has been a model of consistency throughout his ...",,,,,,,,,,,,,,,,,,,
https://www.ovations.com.au/speakers/bill-cates,https://www.ovations.com.au/speakers/bill-cates,Bill Cates,,https://www.ovations.com.au/speakers/sales,SALES,,,,,,,,,,,"Bill Cates CSP, CPAE, has revolutionised the way professionals and small business owners acquire more high value clients with referrals and other relationship marketing strategies. His books, Get More Referrals Now! and Don't Keep Me a Secret! have established Bill as the foremost expert in building a thriving referral based business. Bill's latest book is Beyond Referrals: How to Use the Perpetua ...",,,,,,,,,,,,,,,,,,,
https://www.ovations.com.au/speakers/alex-perry,https://www.ovations.com.au/speakers/alex-perry,Alex Perry,,https://www.ovations.com.au/speakers/celebrity,CELEBRITY,https://www.ovations.com.au/speakers/marketing,MARKETING,,,,,,,,,"Undoubtedly Australia's premier couturier, Alex Perry has added a new level of glamour to our fashion industry with his breathtaking gowns. The designer 'du jour' for celebrity red-carpet dressing and high society weddings, Alex Perry is at the top of his game. With his often frank, but always humorous, insights into the workings of the local and international fashion industry, Alex is a highly r ...",,,,,,,,,,,,,,,,,,,
https://www.ovations.com.au/speakers/heather-swan,https://www.ovations.com.au/speakers/heather-swan,Heather Swan,,https://www.ovations.com.au/speaker-filter-search-results/speakers/Adventurer,ADVENTURER,https://www.ovations.com.au/speakers/motivation-inspiration,MOTIVATION / INSPIRATION,,,,,,,,,"Heather Swan has shattered three world records in extreme sport, she's climbed soaring Himalayan mountains, flown a wingsuit from 6604 metres, flown bird style across the Australian Outback and across Sydney Harbour. She's a recipient of Australian Geographic's 'Spirit of Adventure Award, she's been featured twice on '60 Minutes', twice on 'Australian Story' in two feature documentaries and on Nat ...",,,,,,,,,,,,,,,,,,,
https://www.ovations.com.au/speakers/ben-mendelsohn,https://www.ovations.com.au/speakers/ben-mendelsohn,Ben Mendelsohn,,https://www.ovations.com.au/speaker-filter-search-results/speakers/Adversity,ADVERSITY,https://www.ovations.com.au/speakers/after-dinner,AFTER DINNER,,,,,,,,,"While still at high school, Ben Mendelsohn appeared in the role of an enslaved Inca in the Heidelberg Theatre Companys production of ""The Royal Hunt of the Sun"". After several early television roles, including The Henderson Kids, he attracted notice in his breakout film, The Year My Voice Broke, winning him the Australian Film Institute Award for Best Supporting Actor. His next major role was in ...",,,,,,,,,,,,,,,,,,,
https://www.ovations.com.au/speakers/kieran-flanagan,https://www.ovations.com.au/speakers/kieran-flanagan,Kieran Flanagan,"In addition to being one of the only female Creative Directors in the world of MadMen, at 20, Kieran was also one of the youngest Creative Directors to lead a multi award winning advertising agency. In an impressive career, she has lead multi-national accounts across multidisciplinary departments and businesses working at McCann, Smart, Kindred and VCD (a team she helped found and build into the ...",https://www.ovations.com.au/speakers/marketing,MARKETING,https://www.ovations.com.au/speakers/retail,RETAIL,https://www.ovations.com.au/speakers/leadership,LEADERSHIP,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.ovations.com.au/speakers/geoff-ramm,https://www.ovations.com.au/speakers/geoff-ramm,Geoff Ramm,"Prepare to be entertained, energised and enlightened on a journey of memorable customer service and marketing ideas, that will enthrall, enthuse and most certainly inspire your teams and delegates. Geoff Ramm is the creator and author of 'Celebrity Service' and 'OMG Marketing'. He's a multi-award winning speaker who has challenged and inspired audiences across five continents. With a genuine ...",https://www.ovations.com.au/speakers/customer-service,CUSTOMER SERVICE / LOYALTY,https://www.ovations.com.au/speakers/marketing,MARKETING,https://www.ovations.com.au/speakers/retail,RETAIL,https://www.ovations.com.au/speakers/communication,COMMUNICATION,https://www.ovations.com.au/speaker-filter-search-results/speakers/Creative%20Thinking,CREATIVE THINKING,https://www.ovations.com.au/speakers/sales,SALES,,https://www.ovations.com.au/speaker-filter-search-results/speakers/Author,AUTHOR,,,,,,,,,,,,,,,,,
https://www.ovations.com.au/speakers/mark-schaefer,https://www.ovations.com.au/speakers/mark-schaefer,Mark Schaefer,,https://www.ovations.com.au/speakers/communication,COMMUNICATION,https://www.ovations.com.au/speakers/innovation-technology-social-media,INNOVATION / TECHNOLOGY,https://www.ovations.com.au/speakers/marketing,MARKETING,https://www.ovations.com.au/speaker-filter-search-results/speakers/Social%20Media,SOCIAL MEDIA,,,,,"Mark W. Schaefer is a globally-recognized blogger, speaker, educator, business consultant, and author. Mr. Schaefer has worked in global sales, PR, and marketing positions for nearly 30 years. He specialises in social media training, and clients include both start-ups and global brands such as IBM, AT&T, Johnson & Johnson, and the UK government. Mr. Schaefer has advanced degrees in marketing and ...",,,,,,,,,,,,,,,,,,,
https://www.ovations.com.au/speakers/kerry-obrien,https://www.ovations.com.au/speakers/kerry-obrien,Kerry O'Brien,,https://www.ovations.com.au/speakers/celebrity,CELEBRITY,https://www.ovations.com.au/speaker-filter-search-results/speakers/Current%20Affairs,CURRENT AFFAIRS,https://www.ovations.com.au/speakers/master-of-ceremonies,MASTER OF CEREMONIES,,,,,,,"Kerry O'Brien is one of the most prominent and respected names in Australian journalism. He has won many accolades, including the top award in journalism, the Gold Walkley. In the past 35 years, he has worked in newspapers, wire service and television news and current affairs, as a general reporter, feature writer, political and foreign correspondent, interviewer and compere.He is currently the h ...",,,,,,,,,,,,,,,,,,,
https://www.ovations.com.au/speakers/douglas-kruger,https://www.ovations.com.au/speakers/douglas-kruger,Douglas Kruger,,https://www.ovations.com.au/speakers/ceo-entrepreneur,CEOS / ENTREPRENEURS,https://www.ovations.com.au/speakers/change,CHANGE,https://www.ovations.com.au/speaker-filter-search-results/speakers/Human%20Resources,HUMAN RESOURCES,https://www.ovations.com.au/speakers/master-of-ceremonies,MASTER OF CEREMONIES,https://www.ovations.com.au/speaker-filter-search-results/speakers/Personal%20Development,PERSONAL DEVELOPMENT,https://www.ovations.com.au/speaker-filter-search-results/speakers/Presentation%20Skills,PRESENTATION SKILLS,"When you want your organisation to thrive, when you want your brand to become iconic, when you insist on owning your industry, there is no alternative: Douglas Kruger helps you to position yourself so that the business comes to you. He is an internationally renowned speaker and business author, who is passionate about growing brands, equipping sales teams and creating thought-leaders. Dougl ...",https://www.ovations.com.au/speakers/sales,SALES,,,,,,,,,,,,,,,,,
https://www.ovations.com.au/speakers/adam-ferrier,https://www.ovations.com.au/speakers/adam-ferrier,Adam Ferrier,"Adam Ferrier is Australia's leading consumer psychologist and Chief Strategy Officer at the leading advertising agency, CumminsRoss. Highly engaging, Adam has the unique gift of being able to communicate complex issues in an entertaining, clear and enlightening way. That's why he is consistently regarded as one of the best and most interesting keynote speakers in the advertising, marketing and med ...",https://www.ovations.com.au/speakers/after-dinner,AFTER DINNER,https://www.ovations.com.au/speakers/ceo-entrepreneur,CEOS / ENTREPRENEURS,https://www.ovations.com.au/speaker-filter-search-results/speakers/Creative%20Thinking,CREATIVE THINKING,https://www.ovations.com.au/speaker-filter-search-results/speakers/Environment%20/%20Sustainability,ENVIRONMENT / SUSTAINABILITY,https://www.ovations.com.au/speakers/leadership,LEADERSHIP,https://www.ovations.com.au/speakers/marketing,MARKETING,,https://www.ovations.com.au/speakers/economics-business,ECONOMICS / BUSINESS,https://www.ovations.com.au/speakers/innovation-technology-social-media,INNOVATION / TECHNOLOGY,,,,,,,,,,,,,,,
https://www.ovations.com.au/speakers/sharon-allan-cohrs,https://www.ovations.com.au/speakers/sharon-allan-cohrs,Sharon & Allan Cohrs,"Not many people can say they have reached the summit of Mt Everest. Sharon Corhs has and in doing so, she became the 1st Breast Cancer survivor in the world to achieve this. Sharon is an ordinary yet inspirational Australian who showed incredible strength and determination to go on and do something truly extraordinary. Sharon now travels throughout Australia delivering inspirational present ...",https://www.ovations.com.au/speaker-filter-search-results/speakers/Adventurer,ADVENTURER,https://www.ovations.com.au/speaker-filter-search-results/speakers/Adversity,ADVERSITY,https://www.ovations.com.au/speakers/after-dinner,AFTER DINNER,https://www.ovations.com.au/speakers/health-lifestyle,HEALTH AND WELLNESS,https://www.ovations.com.au/speakers/leadership,LEADERSHIP,https://www.ovations.com.au/speakers/motivation-inspiration,MOTIVATION / INSPIRATION,,,,,,,,,,,,,,,,,,,,
https://www.ovations.com.au/speakers/steve-farber,https://www.ovations.com.au/speakers/steve-farber,Steve Farber,,https://www.ovations.com.au/speakers/ceo-entrepreneur,CEOS / ENTREPRENEURS,,,,,,,,,,,"Steve Farber is the president of Extreme Leadership, Incorporated, and the founder of The Extreme Leadership Institute, organizations devoted to the cultivation and development of Extreme Leaders in the business community, non-profits and education. His third book, Greater Than Yourself: The Ultimate Lesson In Leadership, was a Wall Street Journal and USA Today bestseller. His second book, The Rad ...",,,,,,,,,,,,,,,,,,,
https://www.ovations.com.au/speakers/simon-illingworth,https://www.ovations.com.au/speakers/simon-illingworth,Simon Illingworth,,https://www.ovations.com.au/speaker-filter-search-results/speakers/Adversity,ADVERSITY,https://www.ovations.com.au/speakers/after-dinner,AFTER DINNER,https://www.ovations.com.au/speakers/leadership,LEADERSHIP,https://www.ovations.com.au/speakers/corporate-culture,CORPORATE CULTURE,,,,,"As Melbourne's gangland war gathered momentum during the late 1990s, another battle was being fought within the police force by one brave cop. Young detective sergeant Simon Illingworth had joined the force to serve the public and make a difference. His world was forever shattered when he confronted police corruption head-on. Watching Melbourne's toughest killers working alongside his own colleag ...",,,,,,,,,,,,,,,,,,,
